,batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,hidden_size.1,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser_sum_H0,metric_ripser_sum_H1,std_metric_rankme,std_metric_coherence,std_metric_pseudo_condition_number,std_metric_alpha_req,std_metric_stable_rank,std_metric_ne_sum,std_metric_self_clustering,std_metric_ripser_sum_H0,std_metric_ripser_sum_H1,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser_sum_H0,time_ripser_sum_H1,std_time_rankme,std_time_coherence,std_time_pseudo_condition_number,std_time_alpha_req,std_time_stable_rank,std_time_ne_sum,std_time_self_clustering,std_time_ripser_sum_H0,std_time_ripser_sum_H1
0,16,0.001,3,10,50,16,8,128,checkpoints/model_16_0.001_3_10_50_128epoch=00.ckpt,0,0.48,3,128,35.6389,2.8662,0.0005,4.2845,1.149,6.331,0.7568,990.3711,82.1361,0.1863,0.282,0.0,0.0131,0.0016,0.2711,0.0019,4.3675,4.0771,0.0001,0.0001,0.0,0.0002,0.0001,0.0032,0.0114,0.1919,0.1919,0.0,0.0,0.0,0.0,0.0,0.002,0.0029,0.0183,0.0183
1,16,0.001,3,10,50,16,8,128,checkpoints/model_16_0.001_3_10_50_128epoch=01.ckpt,1,0.5163888888888889,3,128,37.5847,2.5678,0.0002,4.4598,1.1413,6.2691,0.7675,1168.945,86.4258,0.208,0.3024,0.0,0.0111,0.0013,0.2652,0.0016,6.5932,1.9101,0.0001,0.0001,0.0,0.0002,0.0001,0.0021,0.008,0.1946,0.1946,0.0,0.0,0.0,0.0,0.0,0.0024,0.0052,0.0233,0.0233
2,16,0.001,3,10,50,16,8,128,checkpoints/model_16_0.001_3_10_50_128epoch=02.ckpt,2,0.5266666666666666,3,128,40.7334,2.3851,0.0003,4.4546,1.1527,6.779,0.7518,1290.5681,98.6808,0.1514,0.2107,0.0,0.0191,0.0013,0.3107,0.0015,8.1014,4.0941,0.0001,0.0001,0.0,0.0002,0.0001,0.0021,0.008,0.2069,0.2069,0.0,0.0,0.0,0.0,0.0,0.0012,0.0027,0.0221,0.0221
3,16,0.001,3,10,50,16,8,128,checkpoints/model_16_0.001_3_10_50_128epoch=03.ckpt,3,0.5202777777777777,3,128,40.1498,2.7583,0.0001,4.8626,1.146,6.6546,0.7608,1340.258,97.545,0.1307,0.3313,0.0,0.0182,0.0012,0.3076,0.0015,6.8016,4.7041,0.0001,0.0001,0.0,0.0002,0.0001,0.0024,0.0108,0.1908,0.1908,0.0,0.0,0.0,0.0,0.0,0.0021,0.003,0.0107,0.0107
4,16,0.001,3,10,50,16,8,128,checkpoints/model_16_0.001_3_10_50_128epoch=04.ckpt,4,0.5294444444444445,3,128,40.7614,2.7656,0.0001,4.9994,1.1521,7.078,0.7528,1405.5862,103.9313,0.1441,0.3214,0.0,0.0276,0.0014,0.3642,0.0017,6.4087,2.9211,0.0001,0.0001,0.0,0.0002,0.0001,0.0026,0.0085,0.178,0.178,0.0,0.0,0.0,0.0,0.0,0.002,0.0049,0.0143,0.0143
5,16,0.001,3,10,50,16,8,128,checkpoints/model_16_0.001_3_10_50_128epoch=05.ckpt,5,0.5486111111111112,3,128,42.4166,3.0319,0.0,5.1518,1.1613,6.7842,0.7411,1450.3501,106.5796,0.1411,0.3997,0.0,0.0349,0.0015,0.3719,0.0018,5.9315,2.5636,0.0001,0.0001,0.0,0.0002,0.0001,0.0017,0.0082,0.1929,0.1929,0.0,0.0,0.0,0.0,0.0,0.0011,0.0078,0.0168,0.0168
6,16,0.001,3,10,50,16,8,128,checkpoints/model_16_0.001_3_10_50_128epoch=06.ckpt,6,0.5447222222222222,3,128,42.3559,2.9843,0.0001,5.0854,1.1552,6.701,0.7486,1467.24,99.2918,0.125,0.3492,0.0,0.0243,0.0012,0.3364,0.0015,4.4321,4.0595,0.0001,0.0001,0.0,0.0002,0.0001,0.0043,0.0109,0.1824,0.1824,0.0,0.0,0.0,0.0,0.0,0.0026,0.0044,0.0135,0.0135
7,16,0.001,3,10,50,16,8,128,checkpoints/model_16_0.001_3_10_50_128epoch=07.ckpt,7,0.5436111111111112,3,128,41.8071,3.3877,0.0,5.1112,1.1511,6.5651,0.7537,1452.8677,101.5749,0.1426,0.4702,0.0,0.034,0.0013,0.3009,0.0016,6.3136,3.2538,0.0001,0.0001,0.0,0.0002,0.0001,0.0016,0.0098,0.1895,0.1895,0.0,0.0,0.0,0.0,0.0,0.001,0.0031,0.0147,0.0147
8,32,0.001,3,10,50,16,8,128,checkpoints/model_32_0.001_3_10_50_128epoch=00.ckpt,0,0.4766666666666667,7,128,36.0744,3.1388,0.0012,4.2314,1.1322,6.08,0.7795,841.6907,61.8576,0.1563,0.52,0.0,0.021,0.0015,0.2247,0.0021,4.2313,2.3431,0.0001,0.0001,0.0,0.0002,0.0001,0.0017,0.0114,0.1975,0.1975,0.0,0.0,0.0,0.0,0.0,0.0013,0.0029,0.0199,0.0199
9,32,0.001,3,10,50,16,8,128,checkpoints/model_32_0.001_3_10_50_128epoch=01.ckpt,1,0.4913888888888889,7,128,40.3073,2.4997,0.0011,4.1228,1.1367,7.1129,0.7724,1053.61,80.6668,0.1192,0.2029,0.0,0.0135,0.0014,0.2797,0.0019,4.1229,4.0996,0.0001,0.0001,0.0,0.0002,0.0001,0.0018,0.0127,0.2019,0.2019,0.0,0.0,0.0,0.0,0.0,0.0013,0.0072,0.0201,0.0201
10,32,0.001,3,10,50,16,8,128,checkpoints/model_32_0.001_3_10_50_128epoch=02.ckpt,2,0.5172222222222222,7,128,39.987,2.6725,0.0006,4.1044,1.1194,6.2582,0.7967,1126.3601,81.1393,0.108,0.2324,0.0,0.0144,0.0011,0.2545,0.0016,3.8087,6.2715,0.0001,0.0001,0.0,0.0002,0.0001,0.002,0.0083,0.1927,0.1927,0.0,0.0,0.0,0.0,0.0,0.0015,0.0025,0.0164,0.0164
11,32,0.001,3,10,50,16,8,128,checkpoints/model_32_0.001_3_10_50_128epoch=03.ckpt,3,0.5136111111111111,7,128,42.1655,2.2387,0.0005,4.093,1.1343,6.8815,0.7756,1235.8203,86.6707,0.1251,0.0981,0.0,0.0141,0.001,0.2239,0.0013,3.8761,5.9098,0.0001,0.0001,0.0,0.0002,0.0001,0.0034,0.012,0.1965,0.1965,0.0,0.0,0.0,0.0,0.0,0.0022,0.0075,0.0153,0.0153
12,32,0.001,3,10,50,16,8,128,checkpoints/model_32_0.001_3_10_50_128epoch=04.ckpt,4,0.5163888888888889,7,128,42.9062,2.3094,0.0005,4.1242,1.1366,6.8371,0.7725,1282.6925,90.9117,0.1292,0.1118,0.0,0.0125,0.0009,0.2427,0.0013,3.3231,4.3561,0.0001,0.0001,0.0,0.0002,0.0001,0.002,0.0095,0.194,0.194,0.0,0.0,0.0,0.0,0.0,0.0012,0.0028,0.0119,0.0119
13,32,0.001,3,10,50,16,8,128,checkpoints/model_32_0.001_3_10_50_128epoch=05.ckpt,5,0.5286111111111111,7,128,43.5747,2.6375,0.0005,4.124,1.1415,7.3309,0.7656,1327.7529,93.9771,0.1134,0.1762,0.0001,0.0183,0.0009,0.2541,0.0012,2.9188,4.8375,0.0001,0.0001,0.0,0.0002,0.0001,0.0029,0.0097,0.1922,0.1922,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.0145,0.0145
14,32,0.001,3,10,50,16,8,128,checkpoints/model_32_0.001_3_10_50_128epoch=06.ckpt,6,0.5244444444444445,7,128,45.4185,2.4882,0.0004,4.0222,1.1522,6.6107,0.7517,1385.7201,96.6094,0.1205,0.3125,0.0,0.0149,0.0011,0.287,0.0014,4.3489,3.8504,0.0001,0.0001,0.0,0.0002,0.0001,0.0027,0.0067,0.1938,0.1938,0.0,0.0,0.0,0.0,0.0,0.0018,0.0037,0.0133,0.0133
15,32,0.001,3,10,50,16,8,128,checkpoints/model_32_0.001_3_10_50_128epoch=07.ckpt,7,0.5308333333333334,7,128,46.156,2.8027,0.0003,4.0634,1.1464,8.1395,0.7592,1427.8899,97.2031,0.1115,0.5022,0.0,0.0223,0.0013,0.3552,0.0016,4.9388,3.0638,0.0001,0.0001,0.0,0.0002,0.0001,0.0043,0.0098,0.1989,0.1989,0.0,0.0,0.0,0.0,0.0,0.0036,0.004,0.0155,0.0155
16,32,0.001,3,10,50,16,8,128,checkpoints/model_32_0.001_3_10_50_128epoch=08.ckpt,8,0.5483333333333333,7,128,45.413,2.803,0.0002,4.1906,1.1502,7.6781,0.7543,1445.3352,96.4292,0.1159,0.4447,0.0,0.0209,0.0012,0.3028,0.0015,4.9839,3.7117,0.0001,0.0001,0.0,0.0002,0.0001,0.0034,0.0086,0.184,0.184,0.0,0.0,0.0,0.0,0.0,0.003,0.0035,0.0168,0.0168
17,32,0.001,3,10,50,16,8,128,checkpoints/model_32_0.001_3_10_50_128epoch=09.ckpt,9,0.5422222222222223,7,128,45.4101,2.874,0.0002,4.2041,1.1486,7.4343,0.7562,1448.3923,93.6137,0.1215,0.4896,0.0,0.0221,0.0013,0.2862,0.0017,5.0764,3.5744,0.0001,0.0001,0.0,0.0002,0.0001,0.0017,0.0108,0.1828,0.1828,0.0,0.0,0.0,0.0,0.0,0.0012,0.0024,0.0149,0.0149
18,32,0.001,3,10,50,16,8,128,checkpoints/model_32_0.001_3_10_50_128epoch=10.ckpt,10,0.5458333333333333,7,128,46.4803,2.8699,0.0002,4.1684,1.1546,7.377,0.7483,1457.8828,93.0998,0.1215,0.4346,0.0,0.022,0.0014,0.3115,0.0017,4.4478,4.2668,0.0001,0.0001,0.0,0.0002,0.0001,0.0029,0.0079,0.1932,0.1932,0.0,0.0,0.0,0.0,0.0,0.002,0.0042,0.0088,0.0088
19,32,0.001,3,10,50,16,8,128,checkpoints/model_32_0.001_3_10_50_128epoch=11.ckpt,11,0.5341666666666667,7,128,46.8233,2.8757,0.0003,4.1083,1.1568,7.2713,0.7456,1470.7612,93.3269,0.1402,0.3412,0.0,0.024,0.0014,0.2762,0.0018,4.5291,4.5125,0.0001,0.0001,0.0,0.0002,0.0001,0.0029,0.0104,0.1843,0.1843,0.0,0.0,0.0,0.0,0.0,0.002,0.0038,0.0176,0.0176
20,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.4591666666666666,8,128,35.5711,3.7888,0.0015,4.1803,1.1606,6.2898,0.742,814.436,55.1906,0.2242,0.4126,0.0001,0.0162,0.002,0.3718,0.0026,6.5729,2.0122,0.0001,0.0001,0.0,0.0002,0.0001,0.0033,0.0072,0.1786,0.1786,0.0,0.0,0.0,0.0,0.0,0.0019,0.0018,0.0122,0.0122
21,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.4822222222222222,8,128,38.6914,2.9059,0.0014,3.9578,1.1276,7.2483,0.7844,940.7437,66.8642,0.1517,0.3292,0.0,0.012,0.0013,0.2762,0.0018,6.6208,3.5298,0.0001,0.0001,0.0,0.0002,0.0001,0.0024,0.0047,0.1891,0.1891,0.0,0.0,0.0,0.0,0.0,0.0021,0.0034,0.0171,0.0171
22,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.5,8,128,42.4908,2.6764,0.0013,3.8362,1.1375,7.3026,0.7713,1045.9113,68.9268,0.1336,0.3844,0.0001,0.014,0.0013,0.3459,0.0017,5.0647,3.1108,0.0001,0.0001,0.0,0.0002,0.0001,0.0036,0.0069,0.182,0.182,0.0,0.0,0.0,0.0,0.0,0.0029,0.006,0.0178,0.0178
23,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.5030555555555556,8,128,42.3391,2.3065,0.0012,3.7523,1.1205,7.2652,0.7946,1081.4692,70.3194,0.1551,0.2013,0.0,0.0129,0.001,0.3278,0.0015,4.4897,3.3513,0.0001,0.0001,0.0,0.0002,0.0001,0.0041,0.0102,0.1786,0.1786,0.0,0.0,0.0,0.0,0.0,0.004,0.0041,0.0215,0.0215
24,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.5230555555555556,8,128,42.6172,2.4271,0.0009,3.7958,1.1145,6.9417,0.8036,1099.4974,68.7497,0.1428,0.2342,0.0,0.011,0.001,0.3368,0.0014,4.2707,2.9513,0.0001,0.0001,0.0,0.0002,0.0001,0.0019,0.0113,0.1879,0.1879,0.0,0.0,0.0,0.0,0.0,0.0013,0.0039,0.0134,0.0134
25,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.5272222222222223,8,128,42.6933,2.3712,0.0007,3.7941,1.1126,7.4441,0.8062,1129.6978,69.4472,0.1089,0.1733,0.0,0.0122,0.001,0.2933,0.0014,2.921,3.013,0.0001,0.0001,0.0,0.0002,0.0001,0.0035,0.0102,0.1819,0.1819,0.0,0.0,0.0,0.0,0.0,0.0032,0.0031,0.0111,0.0111
26,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.53,8,128,44.595,2.2538,0.0007,3.8281,1.1206,7.765,0.7947,1200.2852,74.9942,0.1209,0.1687,0.0,0.0126,0.0012,0.3004,0.0016,3.2067,3.3236,0.0001,0.0001,0.0,0.0002,0.0001,0.0037,0.0083,0.1826,0.1826,0.0,0.0,0.0,0.0,0.0,0.0044,0.0066,0.0148,0.0148
27,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.525,8,128,43.7849,2.356,0.0006,3.9015,1.1165,7.0309,0.8005,1196.9236,74.2106,0.1188,0.2097,0.0,0.0133,0.0011,0.2759,0.0015,2.6853,2.9831,0.0001,0.0001,0.0,0.0002,0.0001,0.0019,0.0088,0.1866,0.1866,0.0,0.0,0.0,0.0,0.0,0.0016,0.0039,0.017,0.017
28,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.5266666666666666,8,128,45.0779,2.2913,0.0005,3.8618,1.1205,7.3669,0.7945,1243.8512,76.3939,0.1344,0.2647,0.0,0.0164,0.0011,0.3451,0.0015,4.1811,3.3497,0.0001,0.0001,0.0,0.0002,0.0001,0.0017,0.0108,0.1894,0.1894,0.0,0.0,0.0,0.0,0.0,0.0012,0.0059,0.0147,0.0147
29,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.5208333333333334,8,128,44.6938,2.4023,0.0003,3.9994,1.1162,7.6504,0.8008,1252.7546,78.1177,0.1212,0.2497,0.0,0.0161,0.0011,0.373,0.0015,5.37,3.1092,0.0001,0.0001,0.0,0.0002,0.0005,0.0015,0.0115,0.1744,0.1744,0.0,0.0,0.0,0.0,0.0012,0.0007,0.0072,0.0099,0.0099
30,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.5325,8,128,45.3438,2.4574,0.0004,3.9132,1.1218,7.6507,0.793,1267.983,79.607,0.1426,0.3024,0.0,0.0204,0.001,0.3489,0.0014,4.693,2.7525,0.0001,0.0001,0.0,0.0002,0.0001,0.0028,0.0102,0.1924,0.1924,0.0,0.0,0.0,0.0,0.0,0.0027,0.006,0.0211,0.0211
31,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.5230555555555556,8,128,45.4855,2.5268,0.0004,3.8986,1.122,7.8854,0.7926,1279.264,76.9746,0.1214,0.2624,0.0,0.0205,0.0011,0.3737,0.0014,5.1731,2.4255,0.0001,0.0001,0.0,0.0002,0.0001,0.0021,0.0102,0.1873,0.1873,0.0,0.0,0.0,0.0,0.0,0.0016,0.0033,0.0158,0.0158
32,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.53,8,128,45.5246,2.5975,0.0004,3.8927,1.122,7.8061,0.7926,1280.1549,79.0183,0.1438,0.3507,0.0,0.0212,0.001,0.367,0.0013,5.7364,2.9856,0.0001,0.0001,0.0,0.0002,0.0001,0.0029,0.0089,0.1863,0.1863,0.0,0.0,0.0,0.0,0.0,0.0048,0.0047,0.0116,0.0116
33,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=00.ckpt,0,0.4163888888888888,23,128,33.4067,3.9647,0.0013,4.5108,1.2074,5.5914,0.6874,664.575,47.0194,0.1958,0.338,0.0001,0.0192,0.0032,0.266,0.0034,2.494,3.0214,0.0001,0.0001,0.0,0.0002,0.0001,0.0044,0.0084,0.1735,0.1735,0.0,0.0,0.0,0.0,0.0,0.0044,0.0054,0.0168,0.0168
34,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=01.ckpt,1,0.4569444444444444,23,128,38.1626,3.3408,0.0014,4.2059,1.1669,5.2356,0.7339,797.3534,53.772,0.1928,0.4897,0.0,0.0161,0.0021,0.2552,0.0026,4.231,2.1824,0.0001,0.0001,0.0,0.0002,0.0001,0.0025,0.0062,0.1886,0.1886,0.0,0.0,0.0,0.0,0.0,0.0033,0.0044,0.0093,0.0093
35,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=02.ckpt,2,0.4755555555555555,23,128,40.9635,3.1335,0.0013,4.0369,1.1689,5.5035,0.7307,902.2672,62.418,0.178,0.4526,0.0,0.0135,0.0023,0.2521,0.0027,4.905,3.9235,0.0001,0.0001,0.0,0.0002,0.0001,0.003,0.0115,0.1849,0.1849,0.0,0.0,0.0,0.0,0.0,0.0022,0.0029,0.0177,0.0177
36,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=03.ckpt,3,0.4858333333333333,23,128,40.4978,2.9269,0.0011,3.9319,1.1379,6.1677,0.7711,918.395,60.6043,0.1388,0.4214,0.0,0.012,0.0016,0.2583,0.002,5.0932,2.2287,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0096,0.1847,0.1847,0.0,0.0,0.0,0.0,0.0,0.0001,0.0051,0.0095,0.0095
37,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=04.ckpt,4,0.4827777777777777,23,128,41.3239,2.6553,0.0009,3.9005,1.1257,6.2468,0.7876,957.2396,64.7891,0.1451,0.3493,0.0,0.0121,0.0013,0.2829,0.0017,4.5311,3.7714,0.0001,0.0001,0.0,0.0002,0.0001,0.0028,0.0097,0.201,0.201,0.0,0.0,0.0,0.0,0.0,0.0039,0.0018,0.0135,0.0135
38,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=05.ckpt,5,0.5019444444444444,23,128,42.2991,2.4656,0.0008,3.8201,1.1283,6.5118,0.7844,996.6654,65.0369,0.1348,0.2383,0.0,0.0095,0.0015,0.2942,0.002,4.0992,2.3008,0.0001,0.0001,0.0,0.0002,0.0001,0.0026,0.0096,0.1669,0.1669,0.0,0.0,0.0,0.0,0.0,0.0016,0.0043,0.0121,0.0121
39,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=06.ckpt,6,0.5038888888888889,23,128,43.599,2.322,0.0008,3.7617,1.1272,7.373,0.7853,1040.7311,69.0378,0.1265,0.2626,0.0,0.0089,0.0012,0.2455,0.0017,4.2848,2.9226,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0093,0.1577,0.1577,0.0,0.0,0.0,0.0,0.0,0.0001,0.008,0.0102,0.0102
40,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=07.ckpt,7,0.5030555555555556,23,128,44.086,2.316,0.0009,3.7376,1.1298,6.8055,0.7817,1066.7153,69.2457,0.1362,0.1882,0.0,0.0089,0.0012,0.3007,0.0017,4.9306,3.2882,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0066,0.1577,0.1577,0.0,0.0,0.0,0.0,0.0,0.0004,0.0028,0.013,0.013
41,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=08.ckpt,8,0.4872222222222222,23,128,46.2369,2.4307,0.001,3.6484,1.1388,6.5812,0.7692,1111.9653,70.0693,0.1542,0.5866,0.0,0.0112,0.0011,0.2531,0.0015,4.1862,3.0763,0.0001,0.0001,0.0,0.0002,0.0001,0.0021,0.0068,0.1573,0.1573,0.0,0.0,0.0,0.0,0.0,0.0014,0.004,0.0199,0.0199
42,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=09.ckpt,9,0.4969444444444444,23,128,46.4589,2.1145,0.0009,3.6278,1.132,7.8761,0.7784,1131.9231,73.6851,0.1261,0.1363,0.0,0.0102,0.0011,0.3659,0.0015,4.2568,2.7935,0.0001,0.0001,0.0,0.0002,0.0001,0.0019,0.0063,0.1619,0.1619,0.0,0.0,0.0,0.0,0.0,0.0011,0.0059,0.0163,0.0163
43,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=10.ckpt,10,0.5016666666666667,23,128,47.3989,2.2487,0.0009,3.5892,1.139,7.7372,0.7687,1154.8806,73.3225,0.1497,0.5847,0.0,0.0112,0.0013,0.3247,0.0017,4.1586,3.3777,0.0001,0.0001,0.0,0.0002,0.0001,0.0016,0.0096,0.159,0.159,0.0,0.0,0.0,0.0,0.0,0.0007,0.004,0.0158,0.0158
44,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=11.ckpt,11,0.5041666666666667,23,128,47.5519,2.1069,0.001,3.5812,1.1389,7.6141,0.7688,1169.8834,74.8747,0.1469,0.2826,0.0,0.0088,0.0012,0.3279,0.0015,4.1596,3.2474,0.0001,0.0001,0.0,0.0002,0.0001,0.0025,0.0088,0.1695,0.1695,0.0,0.0,0.0,0.0,0.0,0.0017,0.0057,0.0209,0.0209
45,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=12.ckpt,12,0.5163888888888889,23,128,47.8935,2.0249,0.0011,3.5627,1.1385,7.9464,0.7693,1175.7874,75.0016,0.1451,0.1439,0.0,0.0096,0.0011,0.344,0.0015,4.394,3.3023,0.0001,0.0001,0.0,0.0002,0.0001,0.0021,0.0071,0.1622,0.1622,0.0,0.0,0.0,0.0,0.0,0.0016,0.0025,0.012,0.012
46,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=13.ckpt,13,0.5119444444444444,23,128,48.2762,2.0597,0.0011,3.5015,1.139,7.7907,0.7685,1183.6755,74.5539,0.1551,0.1694,0.0,0.0095,0.0013,0.3371,0.0017,4.6565,3.2677,0.0001,0.0001,0.0,0.0002,0.0001,0.0016,0.007,0.1601,0.1601,0.0,0.0,0.0,0.0,0.0,0.0006,0.0035,0.0155,0.0155
47,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=14.ckpt,14,0.5130555555555556,23,128,49.2571,2.0144,0.0012,3.4857,1.146,8.1194,0.7588,1211.8118,78.1324,0.1478,0.1492,0.0,0.0088,0.0012,0.3354,0.0015,4.4132,3.136,0.0001,0.0001,0.0,0.0002,0.0001,0.0024,0.0081,0.1642,0.1642,0.0,0.0,0.0,0.0,0.0,0.0021,0.004,0.0107,0.0107
48,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=15.ckpt,15,0.5102777777777778,23,128,49.6909,2.0461,0.0012,3.5074,1.1494,8.2818,0.7543,1220.8816,78.6381,0.1497,0.1735,0.0001,0.0096,0.0013,0.2841,0.0016,4.8504,3.0146,0.0001,0.0001,0.0,0.0002,0.0001,0.0018,0.0049,0.1709,0.1709,0.0,0.0,0.0,0.0,0.0,0.0012,0.0019,0.0109,0.0109
49,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=16.ckpt,16,0.5069444444444444,23,128,48.704,2.0771,0.0012,3.488,1.1427,7.9344,0.7633,1208.3396,77.0842,0.1563,0.1827,0.0,0.0111,0.0012,0.3052,0.0015,4.9899,3.012,0.0001,0.0001,0.0,0.0002,0.0001,0.0038,0.0044,0.1558,0.1558,0.0,0.0,0.0,0.0,0.0,0.0041,0.005,0.016,0.016
50,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=17.ckpt,17,0.5027777777777778,23,128,49.6368,2.0854,0.0013,3.4381,1.1472,7.9624,0.7571,1230.9021,77.0026,0.1715,0.1859,0.0001,0.0099,0.0014,0.262,0.0018,5.1582,2.5561,0.0001,0.0001,0.0,0.0002,0.0001,0.0017,0.0077,0.1597,0.1597,0.0,0.0,0.0,0.0,0.0,0.0012,0.0052,0.0157,0.0157
51,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=18.ckpt,18,0.5163888888888889,23,128,49.9317,2.0764,0.0014,3.4322,1.1475,7.9733,0.7566,1241.6847,77.8703,0.1558,0.1648,0.0001,0.0099,0.0013,0.2867,0.0017,4.9499,2.3459,0.0001,0.0001,0.0,0.0002,0.0001,0.0029,0.0077,0.1732,0.1732,0.0,0.0,0.0,0.0,0.0,0.0019,0.0051,0.0167,0.0167
52,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=19.ckpt,19,0.5086111111111111,23,128,50.7914,2.0411,0.0017,3.3791,1.1522,7.7938,0.7502,1256.413,79.5506,0.1524,0.1902,0.0001,0.01,0.0014,0.2872,0.0018,4.9871,2.039,0.0001,0.0001,0.0,0.0002,0.0001,0.0023,0.0055,0.1592,0.1592,0.0,0.0,0.0,0.0,0.0,0.0012,0.0035,0.0201,0.0201
53,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=20.ckpt,20,0.5044444444444445,23,128,50.74,2.019,0.0017,3.3774,1.1536,7.9741,0.7485,1257.3042,78.943,0.1748,0.1847,0.0001,0.0104,0.0014,0.2771,0.0018,5.2219,2.5747,0.0001,0.0001,0.0,0.0002,0.0001,0.0028,0.0077,0.1649,0.1649,0.0,0.0,0.0,0.0,0.0,0.0022,0.0025,0.0201,0.0201
54,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=21.ckpt,21,0.5155555555555555,23,128,51.0348,2.1986,0.0017,3.3558,1.1571,7.5313,0.7436,1258.8313,79.1122,0.191,0.2597,0.0001,0.0123,0.0014,0.2658,0.0018,4.9764,2.962,0.0001,0.0001,0.0,0.0002,0.0001,0.0018,0.0073,0.1544,0.1544,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.0193,0.0193
55,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=22.ckpt,22,0.5038888888888889,23,128,50.6183,2.072,0.0017,3.3515,1.1506,8.0162,0.7522,1258.2452,79.4132,0.1868,0.2039,0.0001,0.0112,0.0013,0.268,0.0017,5.061,2.6837,0.0001,0.0001,0.0,0.0002,0.0001,0.0023,0.0087,0.1638,0.1638,0.0,0.0,0.0,0.0,0.0,0.0015,0.0034,0.0128,0.0128
