,batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser_sum_H0,metric_ripser_sum_H1,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser_sum_H0,time_ripser_sum_H1
94,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=15.ckpt,15,0.644,25,36.9063,1.0,0.0056,2.8064,1.1887,10.278,0.7041,199.0079,3.6984,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0109,0.0109
95,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=16.ckpt,16,0.64,25,36.9794,1.0,0.0058,2.7978,1.1887,10.3896,0.7039,201.3525,3.6642,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0126,0.0126
96,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=17.ckpt,17,0.636,25,37.4437,1.0,0.0059,2.79,1.1964,10.6676,0.6947,204.2996,3.683,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0171,0.0171
97,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=18.ckpt,18,0.644,25,37.0256,1.0,0.0057,2.7949,1.1889,10.4556,0.7038,202.5838,3.5835,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0114,0.0114
98,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=19.ckpt,19,0.672,25,36.6835,1.0,0.0058,2.7924,1.182,10.5927,0.712,203.0115,3.6465,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0108,0.0108
99,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=20.ckpt,20,0.656,25,37.2148,1.0,0.0061,2.7633,1.1875,11.1146,0.7054,205.0505,3.5786,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0115,0.0115
100,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=21.ckpt,21,0.668,25,36.938,1.0,0.006,2.7752,1.1835,10.8008,0.71,204.2503,3.541,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0114,0.0114
101,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=22.ckpt,22,0.66,25,37.252,1.0,0.006,2.7611,1.189,10.6538,0.7036,206.3177,3.5209,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0148,0.0148
102,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=23.ckpt,23,0.648,25,37.1528,1.0,0.0062,2.7653,1.1878,10.899,0.7049,206.3386,3.4903,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0122,0.0122
103,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=24.ckpt,24,0.688,25,36.9344,1.0,0.0061,2.7686,1.1837,10.8049,0.7098,205.5667,3.3765,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0123,0.0123
104,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=25.ckpt,25,0.692,25,37.1232,1.0,0.0062,2.7588,1.186,10.9372,0.7071,207.5944,3.4696,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0112,0.0112
105,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=26.ckpt,26,0.656,25,37.0064,1.0,0.006,2.768,1.1842,10.8874,0.7092,207.2176,3.4797,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0114,0.0114
106,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=27.ckpt,27,0.656,25,36.953,1.0,0.0059,2.756,1.182,10.8577,0.7119,206.8909,3.4755,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0128,0.0128
107,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=28.ckpt,28,0.684,25,37.1865,1.0,0.0061,2.7445,1.1847,11.0083,0.7087,208.7219,3.4679,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0112,0.0112
108,64,0.001,3,15,50,16,8,128,checkpoints/model_64_0.001_3_15_50_128epoch=29.ckpt,29,0.668,25,37.2433,1.0,0.0062,2.749,1.1869,10.9188,0.706,209.5799,3.5699,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0136,0.0136
109,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=00.ckpt,0,0.528,22,31.3152,1.0,0.0035,3.7481,1.2441,7.8271,0.6539,104.4043,1.3783,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0101,0.0101
110,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=01.ckpt,1,0.56,22,32.6998,1.0,0.004,3.6169,1.2478,7.8486,0.6476,122.6186,1.7494,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0117,0.0117
111,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=02.ckpt,2,0.612,22,33.1181,1.0,0.0043,3.4709,1.2182,8.7452,0.6761,135.5611,2.3079,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0127,0.0127
112,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=03.ckpt,3,0.612,22,33.5257,1.0,0.0045,3.384,1.2051,8.7201,0.6887,147.64,2.7328,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.013,0.013
113,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=04.ckpt,4,0.608,22,34.1725,1.0,0.0047,3.2825,1.2051,8.7544,0.6879,156.646,3.0274,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0119,0.0119
114,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=05.ckpt,5,0.628,22,34.3692,1.0,0.0047,3.1861,1.1956,9.0208,0.6981,163.5439,3.1563,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0126,0.0126
115,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=06.ckpt,6,0.632,22,34.722,1.0,0.0049,3.1342,1.1932,9.2008,0.7004,170.3437,3.4386,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0118,0.0118
116,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=07.ckpt,7,0.628,22,35.1499,1.0,0.0049,3.0668,1.1933,9.4031,0.6999,177.228,3.4671,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0119,0.0119
117,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=08.ckpt,8,0.644,22,36.1351,1.0,0.0055,3.0079,1.2092,8.9673,0.681,185.6072,3.5595,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0118,0.0118
118,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=09.ckpt,9,0.656,22,36.2478,1.0,0.0054,2.9565,1.2029,8.6146,0.6882,188.6916,3.6292,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0117,0.0117
119,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=10.ckpt,10,0.652,22,36.1115,1.0,0.0054,2.9449,1.1988,8.627,0.6927,190.5743,3.8324,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0122,0.0122
120,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=11.ckpt,11,0.652,22,36.5379,1.0,0.0056,2.9163,1.2025,8.9025,0.6882,193.7555,3.9622,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0102,0.0102
121,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=12.ckpt,12,0.696,22,36.4634,1.0,0.0055,2.9011,1.1999,8.8983,0.6912,194.1661,3.9131,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0104,0.0104
122,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=13.ckpt,13,0.644,22,36.9382,1.0,0.0057,2.8811,1.2065,8.728,0.6835,197.6143,3.8507,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0111,0.0111
123,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=14.ckpt,14,0.7,22,36.7521,1.0,0.0056,2.8806,1.2017,8.9835,0.6889,197.4353,3.9502,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0125,0.0125
124,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=15.ckpt,15,0.68,22,36.7773,1.0,0.0056,2.8638,1.2015,8.9408,0.6891,198.9856,3.9372,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0133,0.0133
125,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=16.ckpt,16,0.692,22,36.7217,1.0,0.0056,2.8518,1.1973,9.0786,0.694,200.4985,4.1431,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0121,0.0121
126,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=17.ckpt,17,0.66,22,36.9368,1.0,0.0058,2.8505,1.2026,8.8907,0.6877,202.3848,3.9051,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0121,0.0121
127,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=18.ckpt,18,0.664,22,37.0742,1.0,0.0058,2.838,1.203,9.2015,0.6872,203.9286,3.8983,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0154,0.0154
128,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=19.ckpt,19,0.72,22,36.9439,1.0,0.0059,2.8247,1.1971,9.3785,0.6942,204.0287,3.7024,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0128,0.0128
129,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=20.ckpt,20,0.708,22,36.996,1.0,0.0059,2.8205,1.1974,9.3118,0.6938,204.9667,3.785,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0115,0.0115
130,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=21.ckpt,21,0.688,22,36.82,1.0,0.0058,2.8232,1.1939,9.2278,0.6979,203.462,3.7725,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0115,0.0115
131,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=22.ckpt,22,0.704,22,37.077,1.0,0.0059,2.8194,1.1987,9.404,0.6923,205.0441,3.6932,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0121,0.0121
132,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=23.ckpt,23,0.7,22,37.0308,1.0,0.0059,2.8177,1.1976,9.2763,0.6936,205.1222,3.6478,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0118,0.0118
133,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=24.ckpt,24,0.708,22,36.9661,1.0,0.006,2.8191,1.1962,9.3821,0.6952,206.139,3.8444,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0113,0.0113
134,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=25.ckpt,25,0.672,22,36.882,1.0,0.006,2.8101,1.1931,9.5865,0.6989,204.9902,3.828,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0127,0.0127
135,64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=26.ckpt,26,0.692,22,37.0115,1.0,0.0061,2.8069,1.1949,9.3969,0.6968,206.4016,3.7012,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0131,0.0131
136,64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=00.ckpt,0,0.508,8,31.5846,1.0,0.0037,3.8436,1.308,7.5691,0.5953,115.7176,1.7379,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0119,0.0119
137,64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=01.ckpt,1,0.568,8,30.4871,1.0,0.0035,3.8307,1.2328,7.958,0.6622,131.6425,1.9,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0121,0.0121
138,64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=02.ckpt,2,0.668,8,33.157,1.0,0.004,3.7297,1.2688,8.7694,0.6242,151.5478,2.4999,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0113,0.0113
139,64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=03.ckpt,3,0.672,8,32.7358,1.0,0.0038,3.6528,1.2283,9.0617,0.6636,158.4845,2.6221,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0121,0.0121
140,64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=04.ckpt,4,0.632,8,34.3605,1.0,0.0041,3.5049,1.245,9.1948,0.6452,170.8573,3.4961,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0124,0.0124
141,64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=05.ckpt,5,0.664,8,33.9869,1.0,0.0042,3.4047,1.2145,9.3128,0.6766,172.9902,3.3706,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0118,0.0118
142,64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=06.ckpt,6,0.656,8,34.0703,1.0,0.0042,3.3357,1.2048,9.2875,0.6876,176.6895,3.6195,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0112,0.0112
143,64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=07.ckpt,7,0.652,8,34.7659,1.0,0.0045,3.2696,1.2113,9.4425,0.6795,183.8208,3.8451,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0118,0.0118
144,64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=08.ckpt,8,0.656,8,34.6449,1.0,0.0046,3.2078,1.199,9.5729,0.693,185.6164,3.8704,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0115,0.0115
145,64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=09.ckpt,9,0.636,8,34.8319,1.0,0.0045,3.1437,1.1922,9.691,0.7009,188.1055,3.5738,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0113,0.0113
146,64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=10.ckpt,10,0.648,8,35.1132,1.0,0.0046,3.1361,1.1959,9.7297,0.6965,191.4112,4.0605,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0119,0.0119
147,64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=11.ckpt,11,0.656,8,35.3005,1.0,0.0046,3.1144,1.1967,10.016,0.6956,192.3454,3.9545,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0145,0.0145
148,64,0.001,3,10,80,16,8,128,checkpoints/model_64_0.001_3_10_80_128epoch=12.ckpt,12,0.688,8,35.1978,1.0,0.0047,3.1063,1.194,10.0882,0.6988,192.4718,3.8991,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0122,0.0122
149,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=00.ckpt,0,0.536,6,31.3502,1.0,0.0037,3.856,1.3196,7.2426,0.5838,122.4792,1.9861,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.013,0.013
150,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=01.ckpt,1,0.552,6,31.0033,1.0,0.0035,3.9363,1.2846,7.9823,0.612,147.2051,2.2875,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0116,0.0116
151,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=02.ckpt,2,0.596,6,31.3542,1.0,0.0033,3.9427,1.2651,8.5691,0.6273,163.6096,3.2073,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0119,0.0119
152,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=03.ckpt,3,0.62,6,31.948,1.0,0.0033,3.8616,1.249,8.3199,0.6409,173.6323,4.0545,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0106,0.0106
153,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=04.ckpt,4,0.64,6,32.1957,1.0,0.0033,3.779,1.231,8.7981,0.6594,177.9861,3.8803,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0115,0.0115
154,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=05.ckpt,5,0.64,6,32.9727,1.0,0.0034,3.6997,1.233,9.0961,0.6567,185.5726,3.9883,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0127,0.0127
155,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=06.ckpt,6,0.636,6,33.138,1.0,0.0035,3.6394,1.2265,9.1811,0.6636,188.1102,4.1534,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0115,0.0115
156,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=07.ckpt,7,0.656,6,33.1196,1.0,0.0037,3.553,1.2101,9.0165,0.6808,188.214,3.6919,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0109,0.0109
157,64,0.001,3,10,100,16,8,128,checkpoints/model_64_0.001_3_10_100_128epoch=08.ckpt,8,0.672,6,33.6021,1.0,0.0039,3.5014,1.2144,9.2714,0.6759,192.3831,4.1518,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0105,0.0105
